Date,price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum,libor,USDJPY,GBPUSD,FTSE100,NYSE,MS,JPM,Nikkei225
2015-06-16,213.559998,212.03714214285722,208.76714152380984,207.62798538524885,210.7875204362876,3.1595350510387448,2.8911172098411058,214.54937594349207,202.98490710412761,213.1111833227759,212.559998,5.35922429204245,0.185,123.36,1.5648,6710.1,10997.660156,39.740002000000004,68.370003,20257.939453
2015-06-17,212.92999300000002,212.48571357142865,209.16095052380982,208.02072669004525,211.11713159993565,3.0964049098903956,2.891699075063666,214.94434867393716,203.37755237368248,212.99038977425866,211.92999300000002,5.356255998438709,0.1875,123.44,1.5833,6680.55,11013.660156,39.580002,68.139999,20219.269531
2015-06-18,214.600006,213.28285671428577,209.59904633333358,208.5080807130049,211.65295843071476,3.144877717709875,2.9352106978061676,215.46946772894592,203.72862493772124,214.06346725808623,213.600006,5.364105135175927,0.1868,122.97,1.5881,6707.88,11100.469727,39.790001000000004,68.779999,19990.820313
2015-06-19,213.190002,213.2914277142858,209.98523680952408,208.85488969722672,211.88942667214326,3.0345369749165343,2.7896094704589056,215.56445575044188,204.40601786860628,213.48115708602873,212.190002,5.3574821091415235,0.187,122.67,1.5884,6710.45,11038.959961,39.369999,68.08000200000001,20174.240234
2015-06-22,216.50999500000003,213.65856957142864,210.53571290476222,209.42193453446916,212.60028333796737,3.17834880349821,3.0562690853546677,216.64825107547156,204.42317473405288,215.50038236200962,215.50999500000003,5.373007288978701,0.187,123.38,1.5825,6825.67,11129.610352,39.849998,68.959999,20428.189453
2015-06-23,218.399994,214.42142614285723,211.0404743809527,210.08697597636032,213.49254651674158,3.4055705403812624,3.3367137599485144,217.71390190084972,204.36704686105568,217.43345678733655,217.399994,5.381738947088213,0.187,123.95,1.573,6834.87,11149.360352,40.209998999999996,69.75,20809.419922
2015-06-24,214.42999300000002,214.8028544285715,211.42380714285744,210.4086809410744,213.63676905262747,3.2280881115530633,3.3651585817937844,218.154124306445,204.69348997926988,215.43114759577887,213.42999300000002,5.363308877257838,0.1865,123.85,1.5706,6844.8,11066.139648,39.639998999999996,69.019997,20868.029297
2015-06-25,212.82000699999998,214.6971414285715,211.60285519047653,210.58729768618,213.51111335222325,2.9238156660432537,3.296547019517187,218.19594922951092,205.00976115144215,213.69038719859293,211.82000699999998,5.355736890462449,0.18600000000000003,123.62,1.5747,6807.82,11035.730469,39.220001,68.650002,20771.400391
2015-06-26,213.169998,214.73142785714296,211.82618861904797,210.77860882053702,213.45863406726582,2.6800252467288033,3.0350445070511713,217.8962776331503,205.75609960494563,213.34346106619765,212.169998,5.357387830698622,0.1866,123.86,1.5752,6753.7,11040.30957,39.5,68.949997,20706.150391
2015-06-29,207.649994,213.7385690000001,211.89571204761938,210.5468595745713,212.56499713384034,2.018137559269036,3.0471567732962863,217.99002559421194,205.80139850102682,209.5478163553992,206.649994,5.331026511923142,0.1866,122.54,1.5739,6620.48,10790.330078,38.310001,67.199997,20109.949219
2015-06-30,208.78999299999998,213.10999628571435,211.94237847619084,210.41672130978824,211.98422726709566,1.567505957307418,2.855712844917074,217.653804166025,206.23095278635668,209.04260078513303,207.78999299999998,5.33652792062393,0.1865,122.5,1.5709,6520.98,10805.200195,38.790001000000004,67.760002,20235.730469
2015-07-01,209.940002,212.1714258571429,212.10952176190517,210.38140876832244,211.66973107215787,1.2883223038354288,2.758439089850159,217.62639994160548,206.59264358220486,209.640868261711,208.940002,5.342047138981488,0.185,123.17,1.5618,6608.59,10858.990234,39.360001000000004,68.07,20329.320313
2015-07-02,209.199997,210.85714057142863,212.15285528571465,210.29389678548375,211.28977198413358,0.9958751986498271,2.737748291607972,217.6283518689306,206.6773587024987,209.346954087237,208.199997,5.3384991417716465,0.1882,123.06,1.5609,6630.47,10864.820313,39.0,67.519997,20522.5
2015-07-06,208.03999299999998,209.94428342857148,212.11333138095276,210.12694094952198,210.7898059865746,0.6628650370526259,2.873899999852311,217.86113138065738,206.36553138124813,208.47564669574567,207.03999299999998,5.3329119775026435,0.1865,122.58,1.5606,6535.68,10782.679688,38.849998,67.33000200000001,20112.119141
2015-07-07,208.21000700000002,209.28571200000005,212.00666519047658,209.98494584215,210.3929138347939,0.40796799264387573,2.96384129911021,217.934347788697,206.07898259225615,208.29855356524857,207.21000700000002,5.333732805551144,0.1895,122.55,1.5462,6432.21,10829.320313,38.619999,66.800003,20376.589844
2015-07-08,204.059998,207.98428342857144,211.73380828571464,209.54606081680558,209.41861909097943,-0.1274417258261451,3.410521736671654,218.55485175905795,204.91276481237134,205.47284985508284,203.059998,5.313501492023771,0.1885,120.7,1.5362,6490.7,10636.799805,37.790001000000004,65.43,19737.640625
2015-07-09,204.809998,207.57856971428575,211.53333180952416,209.19524134889406,208.70960046159794,-0.485640887296114,3.7401664518183653,219.0136647131609,204.05299890588742,205.03094861836095,203.809998,5.317188177485227,0.1867,121.34,1.538,6581.63,10689.509766,38.099998,66.110001,19855.5
2015-07-10,207.190002,207.34999957142858,211.25047452380988,209.0467051008278,208.4758160828906,-0.570889017937219,3.8079185479170636,218.86631161964402,203.63463742797575,206.47031753945365,206.190002,5.328798083501415,0.18600000000000003,122.75,1.5526,6673.38,10853.919922,38.639998999999996,67.050003,19779.830078
2015-07-13,210.11999500000002,207.37571285714287,211.06856942857178,209.12620805632204,208.7287666855228,-0.3974413707992426,3.785605254116224,218.63977993680422,203.49735892033934,208.90343584648454,209.11999500000002,5.342908225966195,0.1873,123.44,1.5488,6737.95,10944.849609,39.32,68.089996,20089.769531
2015-07-14,212.16000400000001,207.79857100000004,211.02571257142895,209.35093368177965,209.25664934928855,-0.09428433249109958,3.791057027558949,218.60782662654685,203.44359851631106,211.0744812821615,211.16000400000001,5.352616158898397,0.187,123.38,1.5636,6753.75,10993.259766,39.709998999999996,69.040001,20385.330078
2015-07-15,212.960007,208.50143014285717,211.08285600000033,209.61827244609228,209.8263966801672,0.20812423407491565,3.771967174160528,218.62679034832138,203.5389216516793,212.33149842738717,211.960007,5.35639761064966,0.18600000000000003,123.78,1.5637,6753.75,10958.830078,39.700001,69.190002,20463.330078
2015-07-16,211.17999300000002,208.9257138571429,210.96952242857176,209.73395545008543,210.03464226783376,0.3006868177483284,3.7440330530616643,218.4575885346951,203.48145632244842,211.5638281424624,210.17999300000002,5.347964273132663,0.188,124.16,1.561,6796.45,11024.870117,39.91,69.559998,20600.119141
2015-07-17,212.460007,210.1257151428572,210.94714214285747,209.93588519452356,210.40777530355163,0.4718901090280667,3.6615390749401797,218.27022029273783,203.6240639929771,212.16128071415415,211.460007,5.354035888407568,0.1905,124.08,1.5609,6775.08,10987.169922,40.200001,69.209999,20650.919922
2015-07-21,211.5,211.82428642857147,210.76142742857178,210.22006611327467,210.8338508268032,0.6137847135285313,3.3820899643481015,217.52560735726797,203.99724749987558,211.77125319046158,210.5,5.349485653122436,0.185,123.89,1.5558,6769.07,10919.0,40.080002,69.099998,20841.970703
2015-07-22,213.25,212.27143000000004,210.6061895714289,210.4445056604395,211.2055660842181,0.7610604237786163,2.9099717979182684,216.42613316726545,204.78624597559235,212.75708439682055,212.25,5.357764825191457,0.187,123.97,1.5614,6667.34,10899.860352,40.540001000000004,70.08000200000001,20593.669922
2015-07-23,211.05000299999998,212.11285842857146,210.25619000000032,210.48935731522175,211.18163330203072,0.6922759868089656,2.7459133693246605,215.74801673864962,204.764363261351,211.61903013227348,210.05000299999998,5.347345611897705,0.1905,123.92,1.5514,6655.01,10840.730469,39.939999,69.639999,20683.949219
2015-07-24,207.350006,211.3114297142858,209.9190477619051,210.2568127733535,210.59215217864138,0.33533940528789685,2.7275822726929677,215.37421230729103,204.46388321651915,208.77301404409116,206.350006,5.329573785275402,0.18899999999999997,123.82,1.5514,6579.81,10721.950195,39.599998,68.910004,20544.529297
2015-07-27,205.020004,210.43143128571435,209.54761904761935,209.86890101236435,209.73489861269655,-0.13400239966779282,2.8013243880433647,215.1502678237061,203.9449702715326,206.2710073480304,204.020004,5.318218047860293,0.18899999999999997,123.25,1.5558,6505.13,10656.610352,39.25,68.010002,20350.099609
2015-07-28,206.240005,209.54285957142866,209.21761938095264,209.60009390033738,209.1972226722817,-0.4028712280556874,2.8638410274890855,214.94530143593082,203.48993732597447,206.2503391160101,205.240005,5.324180050435487,0.1908,123.56,1.5611,6555.28,10790.179688,39.25,68.050003,20328.890625
2015-07-29,206.83999599999999,208.75000200000008,209.1790480476193,209.3956422040161,208.83457241500759,-0.5610697890085135,2.9147168668836794,215.00848178138665,203.34961431385193,206.6434437053367,205.83999599999999,5.32709914854092,0.1896,123.94,1.5604,6631.0,10883.910156,39.290001000000004,68.940002,20302.910156
2015-07-30,207.199997,208.13571585714294,209.10333395238118,209.23300181853344,208.58309927423718,-0.6499025442962534,2.9422934655132766,214.98792088340772,203.21874702135463,207.01447923511225,206.199997,5.328846557033878,0.1885,124.14,1.5602,6668.87,10881.75,39.299999,69.040001,20522.830078
2015-07-31,205.070007,206.9671454285715,208.87142942857164,208.9246318319754,208.04262353973914,-0.8820082922362644,3.074040068651854,215.01950956587535,202.72334929126794,205.71816441170407,204.070007,5.318463106542949,0.1918,123.94,1.5624,6696.28,10882.280273,38.84,68.529999,20585.240234
2015-08-03,204.690002,206.05857385714293,208.656667761905,208.61095554812536,207.52683561054852,-1.084119937576844,3.2090872739915635,215.0748423098881,202.23849321392188,205.03272280390135,203.690002,5.316599240044892,0.1905,124.03,1.5587,6688.62,10841.259766,38.759997999999996,68.529999,20548.109375
2015-08-04,205.169998,205.74714414285725,208.52000133333357,208.35606980381976,207.16424520892568,-1.1918245948940864,3.3035015605357145,215.12700445440498,201.91299821226215,205.12423960130045,204.169998,5.31895297035235,0.1908,124.39,1.5564,6686.57,10824.700195,38.919998,68.459999,20520.359375
2015-08-05,205.699997,205.8442860000001,208.4004770476193,208.1593236702035,206.93897625370633,-1.2203474164971624,3.2054624798088445,214.81140200723698,201.9895520880016,205.50807786710016,204.699997,5.32154547801165,0.1935,124.9,1.5602,6752.41,10847.849609,39.0,68.730003,20614.060547
2015-08-06,205.08999599999999,205.6799990000001,208.4495245714288,207.93196606500322,206.6545177531361,-1.2774483118671185,3.188524629666426,214.82657383076167,202.07247531209595,205.2293566223667,204.08999599999999,5.318561053425882,0.1915,124.74,1.5512,6747.09,10799.44043,38.93,68.25,20664.439453
2015-08-07,203.440002,205.19428557142868,208.38428666666692,207.59922798611407,206.15997686803826,-1.4392511180758163,3.382133503821761,215.14855367431045,201.6200196590234,204.0364535407889,202.440002,5.310443556225348,0.1913,124.22,1.5497,6718.49,10763.150391,38.580002,68.050003,20724.560547
2015-08-10,205.970001,205.01857185714294,208.32619138095262,207.4785445056612,206.13074981141696,-1.347794694244243,3.401147720277002,215.1284868215066,201.52389594039863,205.32548518026297,204.970001,5.3228636318447995,0.1926,124.63,1.5587,6736.22,10906.049805,39.080002,68.889999,20808.689453
2015-08-11,201.699997,204.53714185714293,207.9252390952383,207.0505039496863,205.44909553273743,-1.601408416948857,3.5662875884031764,215.05781427204465,200.79266391843197,202.90849306008764,200.699997,5.301811240854609,0.1935,125.13,1.5573,6664.54,10802.089844,37.919998,68.230003,20720.75
2015-08-12,201.130005,204.02857085714294,207.40000104761924,206.61194847193173,204.78462006616243,-1.8273284057692933,3.630781266946289,214.6615635815118,200.13843851372667,201.72283435336257,200.130005,5.298967180373294,0.19399999999999998,124.21,1.5615,6571.19,10779.459961,37.57,67.239998,20392.769531
2015-08-13,200.740005,203.39571471428576,206.8180961904764,206.17698969623308,204.16237159444512,-2.01461810178796,3.764668020169881,214.34743223081617,199.28876015013665,201.0676147844542,199.740005,5.297016545847531,0.1976,124.42,1.561,6568.33,10745.30957,37.75,67.550003,20595.550781
2015-08-14,202.020004,202.87000142857147,206.38190623809547,205.86906482984543,203.83277657991508,-2.036288249930351,3.630780741873883,213.64346772184322,199.1203447543477,201.7025409281514,201.020004,5.303404425495111,0.1996,124.31,1.5646,6550.74,10782.240234,38.049999,67.889999,20519.449219
2015-08-17,202.570007,202.51000300000007,205.9109538571431,205.6246901757828,203.6385043368512,-1.9861858389315898,3.3881519730076004,212.6872578031583,199.13464991112792,202.28085164271715,201.570007,5.306136750327558,0.2046,124.39,1.5587,6550.3,10818.570313,38.139998999999996,68.07,20620.259766
2015-08-18,201.179993,202.18714457142863,205.37714404761928,205.29545334794707,203.26027182348946,-2.035181524457613,3.2220045211326123,211.82115308988452,198.93313500535405,201.5469458809057,200.179993,5.299216926822344,0.2028,124.41,1.5661,6526.29,10792.799805,37.82,68.209999,20554.470703
2015-08-19,200.949997,201.4700011428572,204.87476295238116,204.97356769254358,202.90484492756798,-2.068722764975604,2.7122247746453314,210.29921250167183,199.4503134030905,201.1489799603019,199.949997,5.298067320289077,0.20199999999999999,123.81,1.568,6403.45,10687.030273,37.439999,67.599998,20222.630859
2015-08-20,196.75,200.76285871428578,204.08904866666688,204.36441453013293,201.95794570794212,-2.406468822190817,2.766759352153027,209.62256737097294,198.55552996236082,198.21632665343395,195.75,5.276838334870913,0.2004,123.41,1.5688,6367.89,10475.75,36.169998,65.940002,20033.519531
2015-08-21,187.740005,198.85000157142863,202.97904876190495,203.13297678716012,199.77057021441257,-3.3624065727475454,4.408266970147605,211.79558270220016,194.16251482160973,191.2321122178113,186.740005,5.229717301830975,0.1994,122.03,1.5697,6187.65,10195.69043,34.209998999999996,63.599998,19435.830078
2015-08-24,179.46000700000002,195.8100018571429,201.65095357142877,201.3794234695927,196.64586818142604,-4.733555288166656,6.783748091907925,215.21844975524462,188.08345738761292,183.38404207260376,178.46000700000002,5.1843645256964805,0.1994,118.42,1.5776,5898.87,9789.94043,32.259997999999996,60.25,18540.679688
2015-08-25,178.220001,192.41000142857146,200.37476295238113,199.6639106940673,193.81111938428356,-5.852791309783754,8.440564831588784,217.2558926155587,183.49363328920356,179.94134802420126,177.220001,5.17739190426186,0.1978,118.88,1.5688,6081.34,9692.389648,31.76,59.91,17806.699219
2015-08-26,184.399994,189.81428528571433,199.33476242857165,198.53325019821045,192.36325394054762,-6.169996257662831,8.969757007665851,217.27427644390335,181.39524841323995,182.91377867473375,183.399994,5.211669527106988,0.198,119.92,1.5459,5979.2,9979.669922,33.299999,62.91,18376.830078
2015-08-27,189.21000700000002,188.10428728571432,198.49523914285734,197.84263959093562,191.87813902661725,-5.964500564318371,9.001868629637743,216.49897640213283,180.49150188358186,187.11126422491125,188.21000700000002,5.23755839789497,0.19699999999999998,121.03,1.54,6192.03,10230.509766,34.299999,64.480003,18574.439453
2015-08-28,187.75,186.2185734285715,197.56904880952402,197.0950366582737,191.24304071483,-5.851995943443711,9.12427632520674,215.8176014599375,179.32049615911055,187.5370880749704,186.75,5.229770824012927,0.1986,121.72,1.5393,6247.94,10242.05957,34.049999,64.129997,19136.320313
2015-09-01,182.119995,184.25143000000006,195.710000809524,195.40312474817702,189.49543152955283,-5.907693218624189,9.421349815610276,214.55270044074453,176.86730117830345,184.1618966749967,181.119995,5.199159767408811,0.2012,119.38,1.5303,6058.54,9874.669922,33.119999,61.450001,18165.689453
2015-09-02,184.509995,184.9728568571429,194.72619114285735,194.59622624831204,188.728441294237,-5.867784954075034,9.37414803338617,213.47448720962967,175.97789507608502,184.3939622249989,183.509995,5.212269134676111,0.2028,120.33,1.5301,6083.31,10013.360352,33.790001000000004,62.57,18095.400391
2015-09-03,185.059998,185.9499992857143,193.74333404761924,193.8898389706593,188.1640654028159,-5.72577356784339,9.215560760594311,212.17445556880787,175.3122125264306,184.83798607499963,184.059998,5.215261780544689,0.2043,120.08,1.5257,6194.1,10049.290039,33.799999,62.68,18182.390625
2015-09-04,180.380005,185.3757151428572,192.56666780952403,192.88911052838824,186.96651764853652,-5.92259287985172,9.305924157924817,211.17851612537368,173.9548194936744,181.86599869166653,179.380005,5.189506488563644,0.1993,119.0,1.5171,6042.92,9871.860352,33.189999,61.5,17792.160156
2015-09-08,185.880005,184.9000005714286,191.7304774761907,192.3699175262854,186.799361856454,-5.570555669831407,8.791267982725946,209.3130134416426,174.14794151073883,184.5420028972222,184.880005,5.2197069930106945,0.203,119.81,1.5396,6146.1,10109.679688,34.27,63.16,17427.080078
2015-09-09,185.679993,184.6042852857143,190.76428661904788,191.87436756137538,186.62715126315337,-5.247216298222014,8.491527530458004,207.74734167996388,173.78123155813188,185.3006629657407,184.679993,5.218624559735387,0.204,120.51,1.5368,6229.01,9988.910156,33.75,62.18,18770.509766
2015-09-10,185.91000400000001,184.2199992857143,190.01238219047642,191.43256285312535,186.51682091497597,-4.915741938149381,8.136675011417179,206.28573221331078,173.73903216764205,185.70689032191356,184.91000400000001,5.21986924185104,0.2064,120.61,1.5446,6155.81,10019.389648,33.869999,62.66,18299.619141
2015-09-11,185.270004,184.67000057142857,189.2571440476193,190.9760770121531,186.3250029280566,-4.651074084096507,7.732866882408627,204.72287781243656,173.79141028280205,185.4156327739712,184.270004,5.216402095054047,0.2066,120.58,1.5429,6117.76,10040.219727,33.990002000000004,62.560001,18264.220703
2015-09-14,183.940002,184.588573,188.45714390476218,190.4548862705121,185.95807970835557,-4.496806562156536,7.124544089110787,202.70623208298375,174.2080557265406,184.43187892465707,182.940002,5.209158241160765,0.209,120.23,1.5426,6084.59,9988.589844,33.810001,62.380001,17965.699219
2015-09-15,187.449997,184.93000142857142,187.7633340476193,190.23230188010382,186.18760544553163,-4.044696434572188,6.2168154314770065,200.1969649105733,175.3297031846653,186.44395764155237,186.449997,5.228163090534725,0.2073,120.44,1.5342,6137.6,10105.870117,34.580002,63.580002,18026.480469
2015-09-16,188.639999,186.11000057142857,187.1000003333336,190.11435351861465,186.5648967616037,-3.549456757010944,5.2748597416719125,197.64971981667745,176.55028084998978,187.9079852138508,187.639999,5.234525228130903,0.2128,120.56,1.5493,6229.21,10236.719727,34.619999,64.139999,18171.599609
2015-09-17,186.449997,186.191428,186.39857195238125,189.84291970242097,186.54721987520313,-3.2956998272178453,4.015302098432899,194.42917614924704,178.36796775551545,186.9359930712836,185.449997,5.222785287758732,0.21600000000000003,120.0,1.5591,6186.99,10215.540039,34.049999,62.650002,18432.269531
2015-09-18,180.940002,185.51428642857144,185.4457150476193,189.18344431705643,185.6845709713257,-3.498873345730715,3.191029278461058,191.82777360454142,179.06365649069718,182.93866569042788,179.940002,5.192623473103788,0.1958,120.0,1.5532,6104.11,10031.599609,33.029999,60.939999,18070.210938
2015-09-24,176.91000400000001,182.202859,184.36095323809548,186.6599575886395,182.64324061332516,-4.016716975314324,3.4664415086721703,191.29383625543983,177.42807022075112,177.9071477986473,175.91000400000001,5.169972523349714,0.1943,120.08,1.5241,5961.49,9837.80957,31.969998999999998,60.220001,17571.830078
2015-09-25,179.830002,180.94428799999997,184.14333457142882,186.154034952444,182.2104346728136,-3.9436002796304024,3.409649385585355,190.96263334259953,177.32403580025812,179.1890505995491,178.830002,5.18643564508375,0.1943,120.58,1.5182,6109.01,9857.259766,32.189999,61.470001,17880.509766
2015-09-28,173.020004,179.02571757142854,183.37238204761928,185.18114377078146,180.7965222616115,-4.3846215091699605,4.06070431821118,191.49379068404164,175.25097341119692,175.07635286651634,172.020004,5.147610772376443,0.1936,119.92,1.5174,5958.86,9601.419922,31.09,59.98,17645.109375
2015-09-29,171.860001,177.72857457142854,182.6157154285717,184.1943924544273,179.4216728367482,-4.772719617679087,4.572022550399203,191.75976052937008,173.4716703277733,172.93211828883878,170.860001,5.1408445135762175,0.193,119.73,1.5151,5909.24,9622.070313,31.01,59.84,16930.839844
2015-09-30,173.759995,176.35857299999998,181.90904823809547,183.4214741244697,178.55064547724848,-4.870828647221231,4.956893724234858,191.82283568656518,171.99526078962575,173.4840360962796,172.759995,5.151903319150615,0.193,119.86,1.5129,6061.61,9799.69043,31.5,60.970001,17388.150391
2015-10-01,176.020004,175.83000199999998,181.6185724761907,182.87321707821272,178.16131601921023,-4.711901059002486,5.083398881000533,191.78537023819177,171.45177471418964,175.17468136542652,175.020004,5.164900275962216,0.19399999999999998,119.94,1.5129,6072.47,9820.950195,31.5,61.419998,17722.419922
2015-10-02,177.009995,175.48714357142856,181.26142961904785,182.43890433167843,177.9841897085625,-4.454714623115933,5.103176476149682,191.46778257134721,171.05507666674848,176.39822378847552,176.009995,5.170540783198401,0.1947,119.91,1.5182,6129.98,9973.55957,31.43,60.810001,17725.130859
2015-10-05,180.699997,176.02857114285712,181.05381052380977,182.31009638118374,178.4020062149375,-3.9080901662462395,5.101395688384143,191.25660190057806,170.85101914704148,179.26607259615852,179.699997,5.191288777095022,0.1938,120.46,1.5144,6298.92,10167.929688,32.290001000000004,62.02,18005.490234
2015-10-06,180.320007,176.09857185714284,181.0509534761907,182.16268235294788,178.69708325879327,-3.465599094154612,4.976448706065102,191.0038508883209,171.0980560640605,179.96869553205283,179.320007,5.189171958323597,0.1941,120.25,1.5227,6326.16,10156.379883,32.360001000000004,62.049999,18186.099609
2015-10-07,182.229996,177.414285,180.87714352380976,182.16766854902582,179.240608295902,-2.9270602531238126,4.8570988840849445,190.59134129197966,171.16294575563987,181.47622917735097,181.229996,5.199766920747359,0.1961,120.02,1.5318,6336.35,10258.519531,32.93,62.130001,18322.980469
2015-10-08,181.070007,178.73000014285714,180.65762038095258,182.086360286135,179.5220542503786,-2.5643060357564025,4.69853525507142,190.05469089109542,171.26054987080974,181.2054143924503,180.070007,5.193345703055185,0.1955,119.94,1.5349,6374.82,10361.040039,32.990002000000004,62.130001,18141.169922
2015-10-09,179.190002,179.50571542857142,180.3376202857145,181.87181522790277,179.4709692887819,-2.4008459391208703,4.5612007126230365,189.46002171096058,171.21521886046844,179.86180613081675,178.190002,5.182850407963298,0.1969,120.28,1.5304,6416.16,10361.259766,32.720001,61.93,18438.669922
2015-10-13,180.970001,180.67285799999996,179.9561912857145,181.69240654518416,179.800397762974,-1.892008782210155,4.116187631009487,188.18856654773347,171.72381602369555,180.68242268120184,179.970001,5.192790175889593,0.1958,119.75,1.5248,6342.28,10262.94043,32.610001000000004,61.549999,18234.740234
2015-10-14,179.509995,180.50285771428568,179.57809595238118,181.53074643072605,179.75572041482414,-1.7750260159019149,3.522094846894291,186.62228564616976,172.5339062585926,179.90080422706728,178.509995,5.184644594049825,0.19899999999999998,118.83,1.5477,6269.61,10229.669922,32.540001000000004,59.990002000000004,17891.0
2015-10-15,184.96000700000002,181.1657148571428,179.40285823809546,181.78476573215374,180.5563798894666,-1.2283858426871461,3.371542007152518,186.1459422524005,172.65977422379044,183.27360607568912,183.96000700000002,5.214718380723473,0.1968,118.89,1.5457,6338.67,10378.269531,33.610001000000004,61.889998999999996,18096.900391
2015-10-16,185.179993,181.58714299999994,179.34238185714307,182.0362640482905,181.26770498339482,-0.768559064895669,3.6207021275681233,186.5837861122793,172.10097760200682,184.54453069189637,184.179993,5.215913502286922,0.1943,119.44,1.5436,6378.04,10421.910156,33.950001,62.43,18291.800781
2015-10-19,185.740005,182.2542855714285,179.57095342857167,182.3106152298986,181.95575113979564,-0.35486409010295006,3.7978175930806186,187.16658861473292,171.97531824241042,185.34151356396546,184.740005,5.218949458229528,0.196,119.5,1.5465,6352.33,10391.599609,32.32,62.220001,18131.230469
2015-10-20,185.509995,183.15714171428567,179.67381004761927,182.54760632398018,182.50255788751937,-0.04504843646080303,4.038022041792059,187.7498541312034,171.59776596403515,185.45383452132182,184.509995,5.217703635454988,0.1965,119.84,1.5441,6345.13,10383.419922,32.25,62.52,18207.150391
2015-10-21,179.699997,183.08142757142852,179.6728574761907,182.33667229998167,182.07139467405486,-0.2652776259268137,4.037554268978406,187.74796601414752,171.59774893823388,181.6179428404406,178.699997,5.185708405377469,0.1948,119.95,1.5419,6348.42,10306.44043,31.48,62.060001,18554.279297
2015-10-22,183.559998,183.45142714285709,179.87047623809548,182.42728901850157,182.3004105703541,-0.1268784481474654,4.070598227927714,188.0116726939509,171.72927978224004,182.91264628014687,182.559998,5.207078875158463,0.19699999999999998,120.69,1.5394,6376.28,10448.830078,32.349998,63.189999,18435.869141
2015-10-23,185.5,184.30714214285712,180.2795236666669,182.6548972393533,182.79265509799197,0.13775785863867895,4.2502600373695465,188.780043741406,171.77900359192782,184.63754876004896,184.5,5.217649463480582,0.1935,121.47,1.5314,6444.08,10506.509766,32.619999,63.869999,18825.300781
2015-10-26,187.009995,184.5999975714285,180.62142809523834,182.97749707347526,183.4414766213778,0.4639795479025395,4.138479526805325,188.898387148849,172.3444690416277,186.219179586683,186.009995,5.225800408828584,0.1936,121.09,1.535,6417.02,10464.620117,32.549999,63.900002,18947.119141
2015-10-27,186.309998,184.7614268571428,181.2542849523812,183.22434899395859,183.8827876027043,0.6584386087457119,3.696273298849345,188.6468315500799,173.8617383546825,186.279725195561,185.309998,5.2220300875831915,0.1908,120.46,1.5297,6365.27,10400.179688,32.23,63.639998999999996,18777.039063
2015-10-28,191.320007,185.55856999999995,182.18095190476214,183.82402736477647,185.02697520228824,1.202947837511772,3.789365959879525,189.75968382452118,174.6022199850031,189.63991306518702,190.320007,5.248706902774861,0.1883,121.09,1.5261,6437.8,10538.200195,33.439999,65.5,18903.019531
2015-10-29,189.889999,186.1842848571428,182.94904733333357,184.27335859701523,185.77513270962854,1.5017741126133046,3.790570156599542,190.53018764653265,175.36790702013448,189.806637021729,188.889999,5.241164829749642,0.193,121.13,1.5311,6395.8,10498.160156,33.540001000000004,65.209999,18935.710938
2015-10-30,187.5,187.29857099999998,183.49571380952406,184.5123690713104,186.04049690814722,1.5281278368368305,3.5958182402394443,190.68735029000294,176.30407732904519,188.268879007243,186.5,5.2284312390838705,0.192,120.62,1.5429,6361.09,10460.959961,32.970001,64.25,19083.099609
2015-11-02,189.679993,188.17285599999997,184.0990470476193,184.89515602899112,186.6004193838169,1.7052633548257745,3.7433544964936893,191.5857560406067,176.61233805463192,189.209621669081,188.679993,5.240052421316209,0.19,120.75,1.5417,6361.8,10579.870117,33.48,65.540001,18683.240234
2015-11-04,191.649994,189.57714185714283,185.114284761905,185.7929661099032,187.90964871859077,2.1166826086875687,4.120650418715438,193.35558559933588,176.8729839244741,191.16550996323122,190.649994,5.25043925483229,0.1932,121.56,1.5383,6412.88,10563.969727,33.400002,65.849998,18926.910156
2015-11-05,192.020004,190.392857,185.58047561904786,186.25422817583632,188.5420110695768,2.2877828937404843,4.259940672479732,194.10035696400732,177.0605942740884,191.73517265441038,191.020004,5.252378155546807,0.1948,121.75,1.5206,6364.9,10548.360352,33.880001,66.440002,19116.410156
2015-11-06,199.169998,191.51428428571427,186.4423799523812,187.21095186651507,190.17708598194963,2.9661341154345564,4.918599688881734,196.27957933014466,176.60518057461775,196.69172288480345,198.169998,5.289125238086776,0.1945,123.16,1.505,6353.83,10513.360352,35.41,68.459999,19265.599609
2015-11-09,196.759995,192.4957122857143,187.27904628571454,187.91828839492135,191.18984121549582,3.2715528205744704,5.139470982462393,197.55798825063934,177.00010432078975,196.73723762826782,195.759995,5.276889393592937,0.19699999999999998,123.19,1.5115,6295.16,10415.19043,35.110001000000004,67.389999,19642.740234
2015-11-10,197.809998,193.96856914285715,188.1161892380955,188.6510076249272,192.2083268746503,3.557319249723122,5.365170795774883,198.84653082964527,177.38584764654573,197.45241120942262,196.809998,5.28223878617326,0.1955,123.14,1.5117,6275.28,10432.349609,35.240002000000004,67.68,19671.259766
2015-11-11,197.389999,195.06999857142858,188.89809390476216,189.29834031937705,193.00550720162718,3.707166882250135,5.281999966843004,199.46209383844817,178.33409397107616,197.41080306980754,196.389999,5.280102473035223,0.1958,122.84,1.5212,6297.2,10399.900391,35.02,67.349998,19691.390625
